,returns,lengths,speeds,action_probs,loss
39,33.46107429033341,35.125,29.962866240040153,[0. 0. 1. 0. 0.],1.2509898
40,31.826023256277804,33.375,29.95050160297002,[0. 0. 1. 0. 0.],1.2509898
41,44.456393183236344,46.5,29.984875216476993,[0. 0. 1. 0. 0.],1.2509898
42,41.78361386846858,43.75,29.995404411764707,[0. 0. 1. 0. 0.],1.2509898
43,34.27069952616313,35.875,29.9641916068944,[0. 0. 1. 0. 0.],1.2509898
44,44.30657002564689,46.5,29.971002918722608,[0. 0. 1. 0. 0.],1.2509898
45,36.25621317922229,38.0,29.97465641996892,[0. 0. 1. 0. 0.],1.2509898
46,46.15115185538476,48.375,29.989325262762762,[0. 0. 1. 0. 0.],1.2509898
47,41.47075969177793,43.5,29.98282967032967,[0. 0. 1. 0. 0.],1.2509898
48,42.87687588460775,45.0,29.991319444444443,[0. 0. 1. 0. 0.],1.2509898
49,32.944411201789976,34.625,29.976295405982906,[0. 0. 1. 0. 0.],1.2509898
50,39.39072907554905,41.25,29.99032579787234,[0. 0. 1. 0. 0.],1.2509898
51,36.28405213262495,38.0,29.964249896627972,[0. 0. 1. 0. 0.],1.2509898
52,47.74553144446029,50.0,29.98921130952381,[0. 0. 1. 0. 0.],1.2509898
53,38.0188344361892,39.875,29.96497654392391,[0. 0. 1. 0. 0.],1.2509898
54,36.45459604301576,38.25,29.98682299475262,[0. 0. 1. 0. 0.],1.2509898
55,41.62012642295837,43.625,29.990625,[0. 0. 1. 0. 0.],1.2509898
56,40.69692033334918,42.75,29.98590848806366,[0. 0. 1. 0. 0.],1.2509898
