,returns,lengths,speeds,action_probs,actor_loss,critic_loss
176,52.27517045573673,54.375,29.126580108921058,[0.05287356 0.05287356 0.53563218 0.32413793 0.03448276],-0.061432317,0.17624179
177,94.41064757624547,96.375,29.70561934487661,[0.07133593 0.04669261 0.51880674 0.36316472 0.        ],-0.07233188,0.21206431
178,73.98204267402605,84.75,26.72303163210544,[0.00737463 0.19469027 0.29941003 0.24483776 0.25368732],-0.0635947,0.15921023
179,76.22510609492048,84.75,27.50534087889057,[0.04572271 0.06784661 0.40855457 0.22271386 0.25516224],-0.071397796,0.17314255
180,63.5717795920117,68.875,28.402607406174194,[0.04537205 0.15426497 0.42831216 0.29764065 0.07441016],-0.059513144,0.20243022
181,83.29546378236867,90.25,28.16086633924619,[0.02077562 0.12049861 0.45706371 0.28393352 0.11772853],-0.06104014,0.17888933
182,82.99028861465266,87.0,28.961195224084133,[0.04022989 0.09482759 0.60057471 0.25574713 0.00862069],-0.055114187,0.17541589
183,36.56845945373228,39.375,28.454563285263262,[0.05079365 0.02857143 0.65396825 0.26666667 0.        ],-0.051122166,0.14982514
184,62.497327154670224,67.75,27.71413135850063,[0.03874539 0.         0.64944649 0.18265683 0.12915129],-0.047371946,0.21315792
185,68.2353591126674,74.75,27.778831747233568,[0.0451505  0.12876254 0.51337793 0.22909699 0.08361204],-0.049858242,0.17019248
186,71.99167734627804,76.0,28.708221647057535,[0.06578947 0.21710526 0.49671053 0.21875    0.00164474],-0.0461341,0.18096854
187,59.26412520994964,63.875,28.348333693777185,[0.04892368 0.09393346 0.56751468 0.18982387 0.09980431],-0.04105113,0.14938243
188,92.26472778407316,94.375,29.440594221251736,[0.05827815 0.07152318 0.58807947 0.28211921 0.        ],-0.041379124,0.18363366
189,48.206689302503946,50.875,28.414191992091375,[0.07862408 0.05405405 0.57739558 0.24078624 0.04914005],-0.044536434,0.19234425
190,72.5238382638974,76.375,28.4722472625918,[0.01309329 0.16693944 0.5400982  0.23076923 0.04909984],-0.05196695,0.20695265
191,79.9575708354449,83.75,28.790846968688378,[0.05074627 0.0761194  0.56567164 0.24776119 0.05970149],-0.05235093,0.18764731
192,99.17172899701902,100.875,29.66138394162229,[0.04832714 0.10656753 0.62949195 0.21561338 0.        ],-0.03868045,0.21119362
193,79.41383201333332,82.25,29.357963576326032,[0.03191489 0.13221884 0.62917933 0.20364742 0.00303951],-0.036367714,0.18270059
194,103.70900912932655,109.625,28.507835545459724,[0.02394527 0.0672748  0.61117446 0.23831243 0.05929304],-0.037559558,0.20929225
195,80.7722126791339,85.75,28.600850022686974,[0.06851312 0.10204082 0.56997085 0.17638484 0.08309038],-0.032318525,0.10859714
196,56.2605418147603,59.625,28.656129211056538,[0.00838574 0.03773585 0.73375262 0.22012579 0.        ],-0.03451407,0.20085196
197,58.511256933948665,60.375,29.146876312375362,[0.05590062 0.05383023 0.563147   0.3126294  0.01449275],-0.03235779,0.15217555
198,83.21672312092508,87.375,28.67232169479487,[0.05007153 0.15021459 0.57224607 0.22031474 0.00715308],-0.03740121,0.1690447
199,94.8684859582562,98.75,29.083097665544617,[0.02025316 0.11518987 0.61392405 0.24177215 0.00886076],-0.04800848,0.18551356
